Device,FF_Forward,FF_Reverse,Jsc_mAcm2_Forward,Jsc_mAcm2_Reverse,PCE_percent_Forward,PCE_percent_Reverse,Rs_ohm_cm2_Forward,Rs_ohm_cm2_Reverse,Rsh_ohm_cm2_Forward,Rsh_ohm_cm2_Reverse,Voc_V_Forward,Voc_V_Reverse,Delta_PCE,Delta_Voc,Delta_Jsc,Delta_FF,Hysteresis_Index,High_Hysteresis,Low_Rs,Unstable,Predicted_Instability_Prob,Predicted_Label
device081,7.344093489953169,0.8429038079690705,-3.4618959666743617e-06,4.729429533034548e-06,4.3272479220460005e-06,4.66494862158e-06,223419577.68620145,589263020.3622711,16064956.086832516,23062971.718591925,-0.170200005,1.17019999,3.377006995339995e-07,1.3403999949999998,8.191325499708909e-06,-6.501189681984098,0.0723910865752732,1,0,1,0.9999998445577067,1
device082,0.8029786930237878,0.6457776192965149,-4.70996308228064e-06,3.2009127676816366e-06,6.436964189099999e-07,2.4188944521210004e-06,361615138.4174158,804140650.1792504,42844307.78850597,38131670.01495893,-0.170200005,1.17019999,1.7751980332110005e-06,1.3403999949999998,7.910875849962276e-06,-0.1572010737272728,0.7338881742667289,1,0,1,0.9999998427591571,1
device083,0.2582818420340855,0.2628717866674086,12.213149546479883,12.747543522730858,0.4465434446230546,0.6170190763731291,52136265.823802575,13.775383320117886,12.309892625313186,14.822724616371865,0.1415605261570616,0.1841315084313867,0.1704756317500745,0.0425709822743251,0.5343939762509748,0.0045899446333231,0.2762890780494816,1,0,1,0.9999998445577067,1
device084,0.2935207998164547,0.3469856835359627,14.335682626726657,14.406844493818843,3.0800853652344258,4.109361001989827,48.77556651605615,35.452538277257695,318.31283955979285,619.2320505542172,0.7319905820376332,0.8220417408704352,1.029275636755401,0.090051158832802,0.0711618670921865,0.053464883719508,0.2504709701233372,1,0,1,0.9999998445577067,1
device085,0.8821284142548385,0.7464610805783277,-3.247020125269132e-06,4.454043628994752e-06,4.87501953471e-07,3.89064607848e-06,330904353.3401653,81258314.97882465,57480235.4146589,39571400.62355297,-0.170200005,1.17019999,3.403144125009e-06,1.3403999949999998,7.701063754263883e-06,-0.1356673336765107,0.8746989719348984,1,0,1,0.9999998445577067,1
device086,0.2498276365703392,0.2601377613742952,12.871243915512974,13.082982938472952,0.5303964941731114,0.6778319577778609,11.937819627192148,14.007995100963834,13.664652112617144,15.84225448650028,0.1649451859628589,0.199164470989283,0.1474354636047494,0.0342192850264241,0.2117390229599784,0.0103101248039559,0.2175103459094606,1,0,1,0.9999998445577067,1
device087,-0.2970095291167761,1.19063087741489e-06,4.199118924813147,4.260528166116579,-0.0085519586385,4.727264525363001e-06,1.6318623267402144,89141037.38148409,1.6318623267402144,2.071750047585667,0.0068570455415175,0.9319000241995552,0.0085566859030253,0.9250429786580378,0.0614092413034317,0.2970107197476535,1810.071312302606,1,0,1,0.9999998445577067,1
device088,0.3298842068285588,0.3691051315088652,14.474141549159748,14.493581238339887,3.975731011138808,5.071251469162091,57.375404385702346,58.79502627640774,1025.9271648124914,1826.450341042094,0.8326503206554826,0.9479585638751477,1.095520458023283,0.115308243219665,0.0194396891801389,0.0392209246803064,0.2160256624395502,1,0,1,0.9999998427591571,1
device089,0.1736810936370629,0.0016614993936776,6.384943119504497,6.426511779151481,0.0121406278345,0.012494980569,57334370.938401535,6.725252670075576,1.712308641653694,1.7150836450006133,0.0109479188197278,1.17019999,0.0003543527344999,1.159252071180272,0.0415686596469839,-0.1720195942433853,0.0283596066871162,0,1,0,1.4510658479195484e-07,0
device090,0.2623802579793377,0.2657974032542686,12.974083305961482,13.107388856686756,0.6743462884493158,0.8352793562223108,13.346914495567772,16.871553772454266,16.60327126696957,19.26419629568835,0.1980957392492684,0.2397534307805486,0.160933067772995,0.0416576915312801,0.1333055507252734,0.0034171452749308,0.192669753626908,1,0,1,0.9999998427591571,1
device091,0.894628704525703,0.7396604594204906,-2.4471275113801177e-06,6.076771816636639e-06,3.7261385265299993e-07,3.38551198596e-06,359167795.0248471,138278717.49869096,49748151.95089895,22457835.543602005,-0.170200005,0.7532151104421217,3.012898133307e-06,0.9234151154421216,8.523899328016757e-06,-0.1549682451052123,0.8899386993168948,1,0,1,0.9999998427591571,1
device092,0.252946580267947,0.3033037242193133,14.05395402980504,14.239530935516012,2.4203647743144447,3.330786484931511,44095421.35653647,46.1775534162396,147.75876379513238,298.6718144005032,0.6808531995584767,0.7712112698598137,0.9104217106170664,0.090358070301337,0.1855769057109721,0.0503571439513663,0.2733353562997259,1,0,1,0.9999998445577067,1
device093,0.8395467700941993,0.6905484211436269,-3.861607376127764e-06,5.910053707317239e-06,5.5178841621e-07,4.775794754900001e-06,1226462877.7309425,94724077.32710804,8199247.982573508,20489961.99583039,-0.170200005,1.17019999,4.224006338690001e-06,1.3403999949999998,9.771661083445004e-06,-0.1489983489505724,0.8844614468316796,1,0,1,0.9999998445577067,1
device094,0.3167398751044157,0.3397195737946563,12.98262722874622,13.10077918139269,1.732319463538725,2.201906419162848,24.75314736036048,25.8554018709928,74.27517319649847,98.51809367914512,0.4212720600690099,0.4947447113995736,0.4695869556241232,0.0734726513305636,0.1181519526464711,0.0229796986902405,0.2132638115486567,1,0,1,0.9999998445577067,1
device095,0.8095118204186068,0.8144255071601865,-2.599097316345548e-06,5.269060404330886e-06,3.5810081052e-07,5.02162912323e-06,900943345.8959898,70113322.3318695,112200685.6953136,69457218.12074958,-0.170200005,1.17019999,4.6635283127100005e-06,1.3403999949999998,7.868157720676434e-06,0.0049136867415796,0.9286883197201026,1,0,1,0.9999998445577067,1
device096,0.247063832245636,0.2471474012374696,0.2780290239048263,0.2794861517461386,0.0013002042085,0.00131283537,67.45037871057772,67.2745365799735,67.29589710447958,67.09127343053136,0.0189283282552433,0.0190061401203395,1.2631161500000147e-05,7.781186509620008e-05,0.0014571278413123,8.356899183359356e-05,0.0096212836648361,0,0,1,0.5456332074934634,1
device097,0.992551389319206,1.0711317831821516,-2.877432877262848e-06,3.658486595989483e-06,4.8609121428e-07,4.5856875925e-06,501063852.5687011,81762190.80069354,28303390.28258607,27898005.434640605,-0.170200005,1.17019999,4.09959637822e-06,1.3403999949999998,6.535919473252331e-06,0.0785803938629456,0.8939981835930093,1,0,1,0.9999998445577067,1
device098,0.3323017588699478,0.4029702192134548,13.11335715357336,13.176664944138135,3.076825327229894,4.073645142363601,33.843376308648295,22.85599017637943,364.9663544833029,639.6389500584513,0.7060839051942049,0.7671931919011521,0.9968198151337068,0.0611092867069471,0.0633077905647745,0.0706684603435069,0.2446997174023199,1,0,1,0.9999998427591571,1
device099,1.172163523471349,0.9840182082112888,-2.2590704683916267e-06,5.2253791984691005e-06,4.5068961324e-07,6.0170142052760005e-06,227281666.1272672,319635955.95008993,3802662.123515236,56022071.27686934,-0.170200005,1.17019999,5.566324592036e-06,1.3403999949999998,7.484449666860727e-06,-0.1881453152600601,0.9250974656425416,1,0,1,0.9999998445577067,1
device100,0.8265332404327945,0.9113362945328156,-3.4144966372314302e-06,4.454362440247062e-06,4.80337598008e-07,4.7503357719750005e-06,37258922.20919764,6654186.659925156,50287623.963223,1044160.5846588836,-0.170200005,1.17019999,4.269998173967001e-06,1.3403999949999998,7.868859077478493e-06,0.084803054100021,0.8988834429680126,1,0,1,0.9999998427591571,1
device101,0.4667053324020789,0.4636324133476342,18.40878627156184,18.52696721367204,7.97681942775605,8.112757805063413,14.798977297406674,15.02830968287362,147.8337811982406,175.46936490388572,0.9284571016758488,0.9444748272665008,0.1359383773073634,0.0160177255906519,0.1181809421102002,-0.0030729190544446,0.016756124190287,0,0,0,1.4329615908594127e-07,0
device102,0.4554514935528867,0.4612712146244138,18.178478093756727,18.351961354289035,6.791651693970876,7.139478809627012,13.594968606868123,13.283674902094877,135.76877273109898,157.08541762279532,0.8203057456775683,0.8433884892243547,0.3478271156561359,0.0230827435467864,0.1734832605323077,0.005819721071527,0.0487188385778411,0,0,0,1.4510658479195484e-07,0
device103,0.6887164674579335,0.6603414313590409,19.13014835159183,19.19120269212037,14.709928461001224,14.27213477331436,7.59349277439294,8.752210857360367,2992.938351255514,2660.7346831113687,1.1164820763656915,1.1262069393553735,-0.4377936876868649,0.009724862989682,0.061054340528539,-0.0283750360988925,-0.0306747164765735,0,1,0,1.4510658479195484e-07,0
device104,0.6804666203034403,0.6657654210401042,18.36016213315575,18.42781107777466,13.924796967243813,13.736898498509714,7.773186406152716,8.590910490708916,2595.819206746536,4018.012413139244,1.11456533980547,1.1196794393125955,-0.1878984687340992,0.0051140995071254,0.0676489446189094,-0.0147011992633361,-0.0136783764366085,0,1,0,1.4510658479195484e-07,0
device105,0.2434881202169559,0.2439872215572051,9.733353966347384,9.790709163177423,0.034593316252,0.0350898862265,1.4997234060675946,1.5008491146259824,1.499061221816392,1.5000242743615118,0.014596606589486,0.0146892874255568,0.0004965699744999,9.268083607080065e-05,0.0573551968300396,0.0004991013402491,0.0141513703206306,0,1,0,1.4510658479195484e-07,0
device106,0.5673398467921762,0.5560370298970779,18.192962233746425,18.254312355546222,10.882209615094226,10.83086368604461,12.152187242909262,12.000838625882016,316.6436276340859,365.37545071040864,1.054314991973296,1.067072425896194,-0.0513459290496154,0.0127574339228981,0.0613501217997978,-0.0113028168950982,-0.0047407049463445,0,0,0,1.4510658479195484e-07,0
